hr,seconds,timestamp,process
34,502514,2022-03-29 09:31:43.985175,0
35,626097,2022-03-29 09:31:44.108761,0
24,869660,2022-03-29 09:31:44.352322,0
38,108084,2022-03-29 09:31:44.590740,0
65,538981,2022-03-29 09:31:49.132405,0
35,542855,2022-03-29 09:31:49.136273,0
53,568410,2022-03-29 09:31:49.161920,0
50,572189,2022-03-29 09:31:49.165610,0
71,645093,2022-03-29 09:31:49.238521,0
68,774682,2022-03-29 09:31:49.368111,0
51,932965,2022-03-29 09:31:49.526395,0
50,570926,2022-03-29 09:31:54.100169,0
31,574279,2022-03-29 09:31:54.103520,0
19,577333,2022-03-29 09:31:54.106571,0
18,586419,2022-03-29 09:31:54.115662,0
19,589687,2022-03-29 09:31:54.118926,0
36,595560,2022-03-29 09:31:54.124801,0
88,828427,2022-03-29 09:31:57.954932,0
83,863264,2022-03-29 09:31:57.989763,0
93,960723,2022-03-29 09:31:58.087229,0
115,21425,2022-03-29 09:31:58.147922,0
125,163947,2022-03-29 09:31:58.290451,0
136,221719,2022-03-29 09:31:58.348217,0
125,343786,2022-03-29 09:31:58.470287,0
115,503180,2022-03-29 09:31:58.629680,0
150,75177,2022-03-29 09:32:02.707478,0
125,95056,2022-03-29 09:32:02.727355,0
93,463036,2022-03-29 09:32:03.095341,0
50,533848,2022-03-29 09:32:03.166156,0
38,673110,2022-03-29 09:32:03.305419,0
39,701090,2022-03-29 09:32:03.333392,0
60,861039,2022-03-29 09:32:03.493347,0
50,261042,2022-03-29 09:32:03.893349,0
125,58252,2022-03-29 09:32:07.954624,0
93,530448,2022-03-29 09:32:08.426820,0
71,538977,2022-03-29 09:32:09.435340,0
32,935770,2022-03-29 09:32:09.832139,0
20,56346,2022-03-29 09:32:09.952715,0
21,97836,2022-03-29 09:32:09.994205,0
44,378862,2022-03-29 09:32:10.275234,0
28,921405,2022-03-29 09:32:10.817777,0
93,26707,2022-03-29 09:32:14.847771,0
88,63102,2022-03-29 09:32:14.884168,0
93,156423,2022-03-29 09:32:14.977494,0
107,231891,2022-03-29 09:32:15.052960,0
93,268071,2022-03-29 09:32:15.089138,0
100,792430,2022-03-29 09:32:16.613492,0
125,931112,2022-03-29 09:32:19.546248,0
100,335540,2022-03-29 09:32:19.950681,0
50,936269,2022-03-29 09:32:20.551401,0
100,54069,2022-03-29 09:32:20.669208,0
41,334888,2022-03-29 09:32:20.950029,0
44,779685,2022-03-29 09:32:21.394827,0
26,940237,2022-03-29 09:32:21.555369,0
38,575261,2022-03-29 09:32:22.190404,0
55,695529,2022-03-29 09:32:22.310670,0
78,794320,2022-03-29 09:32:27.108244,0
68,815234,2022-03-29 09:32:27.129158,0
38,824773,2022-03-29 09:32:27.138698,0
37,828259,2022-03-29 09:32:27.142182,0
35,831559,2022-03-29 09:32:27.145480,0
51,840550,2022-03-29 09:32:27.154474,0
36,850718,2022-03-29 09:32:27.164641,0
71,983920,2022-03-29 09:32:31.150568,0
57,19434,2022-03-29 09:32:31.186077,0
50,654836,2022-03-29 09:32:31.821481,0
57,864077,2022-03-29 09:32:32.030723,0
65,343908,2022-03-29 09:32:32.510555,0
68,470393,2022-03-29 09:32:32.637038,0
107,45341,2022-03-29 09:32:36.685488,0
100,443234,2022-03-29 09:32:37.083376,0
18,84167,2022-03-29 09:32:37.724312,0
100,811754,2022-03-29 09:32:38.451900,0
93,222040,2022-03-29 09:32:40.862188,0
150,974961,2022-03-29 09:32:42.615101,0
300,978977,2022-03-29 09:32:42.619115,0
187,994251,2022-03-29 09:32:42.634391,0
51,6994,2022-03-29 09:32:42.647133,0
34,14503,2022-03-29 09:32:42.654649,0
33,18449,2022-03-29 09:32:42.658585,0
48,27734,2022-03-29 09:32:42.667870,0
34,31597,2022-03-29 09:32:42.671733,0
46,925701,2022-03-29 09:32:46.599351,0
30,405398,2022-03-29 09:32:47.079053,0
38,525091,2022-03-29 09:32:47.198751,0
37,559760,2022-03-29 09:32:47.233416,0
30,599549,2022-03-29 09:32:47.273204,0
35,638329,2022-03-29 09:32:47.311980,0
22,61066,2022-03-29 09:32:51.375927,0
45,220568,2022-03-29 09:32:51.535426,0
28,296380,2022-03-29 09:32:51.611247,0
51,376560,2022-03-29 09:32:51.691417,0
68,619807,2022-03-29 09:32:51.934673,0
93,901446,2022-03-29 09:32:52.216310,0
125,20058,2022-03-29 09:32:52.334923,0
166,219501,2022-03-29 09:32:52.534364,0
136,581025,2022-03-29 09:32:52.895886,0
187,743763,2022-03-29 09:32:53.058624,0
214,779801,2022-03-29 09:32:53.094663,0
187,592773,2022-03-29 09:32:53.907632,0
214,622661,2022-03-29 09:32:53.937523,0
34,547816,2022-03-29 09:32:54.862682,0
44,678223,2022-03-29 09:32:54.993089,0
38,905875,2022-03-29 09:32:55.220735,0
57,946211,2022-03-29 09:32:55.261073,0
60,271676,2022-03-29 09:32:55.586541,0
65,712251,2022-03-29 09:32:56.027121,0
100,833011,2022-03-29 09:32:56.147871,0
125,910398,2022-03-29 09:32:56.225261,0
115,36009,2022-03-29 09:32:56.350875,0
125,107595,2022-03-29 09:32:56.422455,0
100,355656,2022-03-29 09:32:56.670523,0
75,425566,2022-03-29 09:32:56.740426,0
93,472213,2022-03-29 09:32:56.787075,0
68,587345,2022-03-29 09:32:56.902210,0
71,629939,2022-03-29 09:32:56.944800,0
300,835586,2022-03-29 09:32:57.150451,0
187,871469,2022-03-29 09:32:57.186332,0
214,33566,2022-03-29 09:32:57.348426,0
166,404284,2022-03-29 09:32:58.719204,0
214,560751,2022-03-29 09:32:58.875607,0
187,332129,2022-03-29 09:32:59.646992,0
166,482843,2022-03-29 09:32:59.797706,0
150,681667,2022-03-29 09:32:59.996528,0
214,11308,2022-03-29 09:33:00.326173,0
187,44538,2022-03-29 09:33:00.359395,0
214,255325,2022-03-29 09:33:00.570191,0
50,495267,2022-03-29 09:33:00.810132,0
35,651610,2022-03-29 09:33:00.966476,0
50,719957,2022-03-29 09:33:01.034813,0
35,890075,2022-03-29 09:33:01.204939,0
19,926100,2022-03-29 09:33:01.240964,0
33,89912,2022-03-29 09:33:01.404776,0
100,67745,2022-03-29 09:33:05.475703,0
60,581841,2022-03-29 09:33:06.989802,0
88,651860,2022-03-29 09:33:07.059817,0
83,817994,2022-03-29 09:33:07.225958,0
100,447959,2022-03-29 09:33:07.855917,0
93,263709,2022-03-29 09:33:08.671664,0
36,379734,2022-03-29 09:33:08.787688,0
34,502984,2022-03-29 09:33:08.910948,0
36,617290,2022-03-29 09:33:09.025249,0
51,702933,2022-03-29 09:33:09.110897,0
50,737393,2022-03-29 09:33:09.145349,0
100,122164,2022-03-29 09:33:13.269810,0
57,258521,2022-03-29 09:33:13.406158,0
48,699874,2022-03-29 09:33:13.847506,0
65,899847,2022-03-29 09:33:14.047479,0
53,99795,2022-03-29 09:33:14.247427,0
71,133305,2022-03-29 09:33:14.280938,0
83,63420,2022-03-29 09:33:18.346787,0
88,128425,2022-03-29 09:33:18.411781,0
100,268180,2022-03-29 09:33:18.551538,0
150,897689,2022-03-29 09:33:19.181050,0
214,105874,2022-03-29 09:33:19.389238,0
300,435076,2022-03-29 09:33:22.718442,0
107,872182,2022-03-29 09:33:23.155538,0
83,27375,2022-03-29 09:33:23.310741,0
93,39435,2022-03-29 09:33:23.322791,0
136,43708,2022-03-29 09:33:23.327064,0
125,153173,2022-03-29 09:33:23.436538,0
93,272126,2022-03-29 09:33:23.555485,0
115,308717,2022-03-29 09:33:23.592075,0
107,398017,2022-03-29 09:33:23.681385,0
93,479108,2022-03-29 09:33:23.762472,0
100,596484,2022-03-29 09:33:23.879846,0
42,495522,2022-03-29 09:33:28.378647,0
60,565797,2022-03-29 09:33:28.448926,0
93,853768,2022-03-29 09:33:28.736900,0
48,972997,2022-03-29 09:33:28.856126,0
46,110130,2022-03-29 09:33:28.993260,0
48,127192,2022-03-29 09:33:29.010318,0
68,165135,2022-03-29 09:33:29.048259,0
65,296304,2022-03-29 09:33:29.179427,0
100,439843,2022-03-29 09:33:33.621172,0
136,448553,2022-03-29 09:33:33.629878,0
107,457786,2022-03-29 09:33:33.639116,0
88,694091,2022-03-29 09:33:33.875424,0
83,896698,2022-03-29 09:33:34.078037,0
68,494260,2022-03-29 09:33:34.675590,0
88,381622,2022-03-29 09:33:35.562960,0
78,938029,2022-03-29 09:33:36.119361,0
83,52449,2022-03-29 09:33:40.174743,0
88,453706,2022-03-29 09:33:40.575992,0
57,490289,2022-03-29 09:33:40.612574,0
60,607787,2022-03-29 09:33:40.730075,0
62,737310,2022-03-29 09:33:40.859595,0
83,181373,2022-03-29 09:33:41.303660,0
55,339770,2022-03-29 09:33:41.462062,0
93,379951,2022-03-29 09:33:41.502242,0
83,466308,2022-03-29 09:33:41.588595,0
88,617961,2022-03-29 09:33:41.740250,0
83,736503,2022-03-29 09:33:41.858796,0
88,22904,2022-03-29 09:33:42.145199,0
136,52006,2022-03-29 09:33:46.200322,0
150,120893,2022-03-29 09:33:46.269208,0
125,455989,2022-03-29 09:33:46.604306,0
115,567986,2022-03-29 09:33:46.716302,0
136,687401,2022-03-29 09:33:46.835714,0
100,763216,2022-03-29 09:33:46.911526,0
107,889866,2022-03-29 09:33:47.038187,0
100,370744,2022-03-29 09:33:47.519066,0
107,496057,2022-03-29 09:33:47.644374,0
136,926067,2022-03-29 09:33:48.074383,0
107,92694,2022-03-29 09:33:48.241012,0
88,778800,2022-03-29 09:33:48.927125,0
100,137902,2022-03-29 09:33:50.286213,0
125,256665,2022-03-29 09:33:50.404980,0
150,506241,2022-03-29 09:33:50.654566,0
187,108146,2022-03-29 09:33:51.256464,0
107,737507,2022-03-29 09:33:51.885828,0
78,987408,2022-03-29 09:33:52.135721,0
88,439262,2022-03-29 09:33:52.587574,0
136,789948,2022-03-29 09:33:53.938267,0
250,832189,2022-03-29 09:33:53.980506,0
150,438510,2022-03-29 09:33:54.586834,0
100,475385,2022-03-29 09:33:54.623698,0
214,509599,2022-03-29 09:33:54.657916,0
187,755997,2022-03-29 09:33:54.904314,0
214,917427,2022-03-29 09:33:55.065749,0
125,482422,2022-03-29 09:33:55.630742,0
136,596217,2022-03-29 09:33:55.744533,0
150,720016,2022-03-29 09:33:55.868334,0
125,202031,2022-03-29 09:33:56.350352,0
136,518443,2022-03-29 09:33:56.666755,0
125,63033,2022-03-29 09:34:00.731941,0
166,96716,2022-03-29 09:34:00.765621,0
150,170890,2022-03-29 09:34:00.839796,0
166,294907,2022-03-29 09:34:00.963815,0
187,367746,2022-03-29 09:34:01.036651,0
166,498451,2022-03-29 09:34:01.167356,0
187,738091,2022-03-29 09:34:01.407005,0
166,858744,2022-03-29 09:34:01.527649,0
150,980168,2022-03-29 09:34:01.649079,0
166,98771,2022-03-29 09:34:01.767675,0
136,174523,2022-03-29 09:34:01.843428,0
150,254672,2022-03-29 09:34:01.923575,0
125,294223,2022-03-29 09:34:01.963131,0
115,502084,2022-03-29 09:34:02.170997,0
125,573517,2022-03-29 09:34:02.242423,0
136,655192,2022-03-29 09:34:02.324099,0
150,947837,2022-03-29 09:34:03.616739,0
166,951892,2022-03-29 09:34:03.620791,0
125,955677,2022-03-29 09:34:03.624575,0
115,965525,2022-03-29 09:34:03.634427,0
125,972478,2022-03-29 09:34:03.641378,0
115,979663,2022-03-29 09:34:03.648566,0
100,989589,2022-03-29 09:34:03.658492,0
136,330561,2022-03-29 09:34:06.990652,0
125,481403,2022-03-29 09:34:07.141490,0
115,647146,2022-03-29 09:34:07.307238,0
93,492700,2022-03-29 09:34:08.152786,0
115,776554,2022-03-29 09:34:08.436641,0
125,978594,2022-03-29 09:34:08.638685,0
51,324437,2022-03-29 09:34:08.984520,0
125,404848,2022-03-29 09:34:09.064931,0
48,444244,2022-03-29 09:34:09.104325,0
37,530769,2022-03-29 09:34:09.190860,0
38,615765,2022-03-29 09:34:09.275849,0
53,693080,2022-03-29 09:34:09.353166,0
38,773169,2022-03-29 09:34:09.433258,0
75,58588,2022-03-29 09:34:13.494872,0
78,163927,2022-03-29 09:34:13.600205,0
57,471030,2022-03-29 09:34:14.907317,0
55,575002,2022-03-29 09:34:15.011287,0
57,651066,2022-03-29 09:34:15.087341,0
71,693174,2022-03-29 09:34:15.129452,0
115,61407,2022-03-29 09:34:19.193841,0
88,218522,2022-03-29 09:34:19.350955,0
60,256037,2022-03-29 09:34:19.388465,0
50,329938,2022-03-29 09:34:19.462370,0
39,414916,2022-03-29 09:34:19.547344,0
57,538436,2022-03-29 09:34:19.670870,0
88,612919,2022-03-29 09:34:19.745346,0
68,896873,2022-03-29 09:34:20.029305,0
50,931611,2022-03-29 09:34:20.064036,0
51,16078,2022-03-29 09:34:20.148510,0
40,55570,2022-03-29 09:34:20.187997,0
62,192371,2022-03-29 09:34:20.324802,0
68,38801,2022-03-29 09:34:24.366761,0
57,242615,2022-03-29 09:34:24.570577,0
88,479738,2022-03-29 09:34:24.807692,0
83,839057,2022-03-29 09:34:25.167020,0
51,277389,2022-03-29 09:34:25.605343,0
83,439198,2022-03-29 09:34:25.767214,0
48,479507,2022-03-29 09:34:25.807461,0
40,514798,2022-03-29 09:34:25.842750,0
41,604172,2022-03-29 09:34:25.932129,0
26,326314,2022-03-29 09:34:26.654282,0
53,608306,2022-03-29 09:34:26.936263,0
40,51653,2022-03-29 09:34:30.991373,0
62,336608,2022-03-29 09:34:31.276317,0
57,648796,2022-03-29 09:34:31.588507,0
60,739930,2022-03-29 09:34:31.679636,0
57,846749,2022-03-29 09:34:31.786457,0
50,295772,2022-03-29 09:34:32.235478,0
57,51856,2022-03-29 09:34:36.290355,0
75,85898,2022-03-29 09:34:36.324388,0
60,248226,2022-03-29 09:34:36.486719,0
40,408805,2022-03-29 09:34:36.647303,0
33,445673,2022-03-29 09:34:36.684160,0
88,654579,2022-03-29 09:34:36.893069,0
71,694081,2022-03-29 09:34:36.932571,0
78,807954,2022-03-29 09:34:37.046444,0
107,979790,2022-03-29 09:34:37.218284,0
125,84646,2022-03-29 09:34:37.323136,0
150,127148,2022-03-29 09:34:37.365639,0
125,181964,2022-03-29 09:34:37.420454,0
150,206676,2022-03-29 09:34:37.445164,0
125,289455,2022-03-29 09:34:37.527945,0
166,406638,2022-03-29 09:34:37.645123,0
187,447836,2022-03-29 09:34:37.686326,0
214,529195,2022-03-29 09:34:37.767680,0
250,737026,2022-03-29 09:34:37.975511,0
214,767154,2022-03-29 09:34:38.005641,0
187,52360,2022-03-29 09:34:38.290853,0
166,92259,2022-03-29 09:34:38.330749,0
115,171071,2022-03-29 09:34:38.409563,0
150,333446,2022-03-29 09:34:38.571935,0
136,457116,2022-03-29 09:34:38.695601,0
125,533348,2022-03-29 09:34:38.771834,0
107,857924,2022-03-29 09:34:39.096414,0
100,56394,2022-03-29 09:34:39.294888,0
115,294816,2022-03-29 09:34:39.533307,0
100,459298,2022-03-29 09:34:39.697791,0
93,331691,2022-03-29 09:34:44.032801,0
100,367557,2022-03-29 09:34:44.068661,0
115,462435,2022-03-29 09:34:44.163539,0
100,578740,2022-03-29 09:34:44.279847,0
107,68151,2022-03-29 09:34:44.769260,0
125,93961,2022-03-29 09:34:44.795064,0
136,50459,2022-03-29 09:34:48.847833,0
166,537215,2022-03-29 09:34:49.334593,0
187,773575,2022-03-29 09:34:49.570954,0
166,340887,2022-03-29 09:34:50.138266,0
65,494679,2022-03-29 09:34:50.292050,0
53,573645,2022-03-29 09:34:50.371024,0
51,661515,2022-03-29 09:34:50.458892,0
53,781023,2022-03-29 09:34:50.578401,0
38,897023,2022-03-29 09:34:50.694400,0
107,52490,2022-03-29 09:34:54.750396,0
136,813880,2022-03-29 09:34:55.511797,0
214,253813,2022-03-29 09:34:55.951713,0
150,540188,2022-03-29 09:34:56.238094,0
214,571207,2022-03-29 09:34:56.269104,0
187,897878,2022-03-29 09:34:56.595778,0
136,376791,2022-03-29 09:34:57.074697,0
107,902543,2022-03-29 09:34:58.600440,0
48,916117,2022-03-29 09:34:58.614018,0
36,923253,2022-03-29 09:34:58.621148,0
78,927235,2022-03-29 09:34:58.625129,0
37,946209,2022-03-29 09:34:58.644105,0
39,956250,2022-03-29 09:34:58.654144,0
60,963604,2022-03-29 09:34:58.661501,0
48,970813,2022-03-29 09:34:58.668708,0
32,14627,2022-03-29 09:34:58.712523,0
71,927055,2022-03-29 09:35:03.641462,0
60,938465,2022-03-29 09:35:03.652872,0
51,944890,2022-03-29 09:35:03.659296,0
107,345394,2022-03-29 09:35:04.059803,0
18,268401,2022-03-29 09:35:04.982818,0
17,935392,2022-03-29 09:35:06.649799,0
35,939501,2022-03-29 09:35:06.653906,0
19,949700,2022-03-29 09:35:06.664107,0
31,971235,2022-03-29 09:35:06.685641,0
83,554803,2022-03-29 09:35:10.242358,0
100,592715,2022-03-29 09:35:10.280267,0
150,632159,2022-03-29 09:35:10.319707,0
136,672412,2022-03-29 09:35:10.359960,0
100,749895,2022-03-29 09:35:10.437447,0
107,912046,2022-03-29 09:35:10.599592,0
93,29414,2022-03-29 09:35:10.716959,0
100,195153,2022-03-29 09:35:10.882708,0
93,692138,2022-03-29 09:35:11.379685,0
100,221463,2022-03-29 09:35:15.603729,0
107,356581,2022-03-29 09:35:15.738858,0
100,365271,2022-03-29 09:35:18.747539,0
65,728262,2022-03-29 09:35:20.110540,0
48,754153,2022-03-29 09:35:20.136419,0
100,778089,2022-03-29 09:35:20.160356,0
71,52237,2022-03-29 09:35:20.434514,0
62,173245,2022-03-29 09:35:20.555512,0
53,340141,2022-03-29 09:35:20.722419,0
62,449408,2022-03-29 09:35:20.831678,0
75,577262,2022-03-29 09:35:20.959530,0
60,48837,2022-03-29 09:35:25.011778,0
62,91348,2022-03-29 09:35:25.054293,0
50,173281,2022-03-29 09:35:25.136226,0
62,296788,2022-03-29 09:35:25.259730,0
115,662751,2022-03-29 09:35:26.625691,0
166,714971,2022-03-29 09:35:26.677909,0
68,374906,2022-03-29 09:35:27.337854,0
166,571955,2022-03-29 09:35:27.534904,0
250,612515,2022-03-29 09:35:27.575454,0
62,643416,2022-03-29 09:35:27.606355,0
250,770417,2022-03-29 09:35:27.733364,0
71,808999,2022-03-29 09:35:27.771941,0
51,15675,2022-03-29 09:35:27.978625,0
65,59567,2022-03-29 09:35:28.022514,0
19,172421,2022-03-29 09:35:28.135361,0
36,145891,2022-03-29 09:35:30.108832,0
19,153246,2022-03-29 09:35:30.116184,0
48,157137,2022-03-29 09:35:30.120073,0
51,164372,2022-03-29 09:35:30.127311,0
53,168622,2022-03-29 09:35:30.131559,0
125,181352,2022-03-29 09:35:30.144289,0
75,262477,2022-03-29 09:35:30.225416,0
71,266637,2022-03-29 09:35:30.229573,0
75,276121,2022-03-29 09:35:30.239060,0
83,291832,2022-03-29 09:35:30.254771,0
78,335139,2022-03-29 09:35:30.298078,0
136,64593,2022-03-29 09:35:34.364582,0
150,902868,2022-03-29 09:35:35.202862,0
