hr,seconds,timestamp,process
78,852049,2022-03-29 09:05:15.696557,0
93,97060,2022-03-29 09:05:15.941569,0
53,58758,2022-03-29 09:05:20.003371,0
55,84298,2022-03-29 09:05:20.028908,0
68,123282,2022-03-29 09:05:20.067893,0
65,206851,2022-03-29 09:05:20.151461,0
88,326957,2022-03-29 09:05:20.271567,0
83,367671,2022-03-29 09:05:20.312281,0
78,531894,2022-03-29 09:05:20.476511,0
75,52847,2022-03-29 09:05:24.532792,0
62,84444,2022-03-29 09:05:24.564386,0
71,251407,2022-03-29 09:05:24.731354,0
68,371769,2022-03-29 09:05:24.851715,0
115,576832,2022-03-29 09:05:25.056782,0
107,692503,2022-03-29 09:05:25.172451,0
75,809420,2022-03-29 09:05:25.289368,0
65,895923,2022-03-29 09:05:25.375869,0
75,924832,2022-03-29 09:05:25.404775,0
93,968456,2022-03-29 09:05:25.448398,0
88,91813,2022-03-29 09:05:25.571759,0
83,167466,2022-03-29 09:05:25.647408,0
125,77773,2022-03-29 09:05:29.727458,0
115,301788,2022-03-29 09:05:29.951473,0
107,331032,2022-03-29 09:05:29.980715,0
115,498416,2022-03-29 09:05:30.148103,0
125,531125,2022-03-29 09:05:30.180807,0
115,612118,2022-03-29 09:05:30.261802,0
88,65619,2022-03-29 09:05:34.330505,0
65,175702,2022-03-29 09:05:34.440583,0
60,299517,2022-03-29 09:05:34.564399,0
40,371682,2022-03-29 09:05:34.636560,0
57,412729,2022-03-29 09:05:34.677609,0
55,450913,2022-03-29 09:05:34.715788,0
75,68468,2022-03-29 09:05:38.786472,0
88,103190,2022-03-29 09:05:38.821184,0
83,254759,2022-03-29 09:05:38.972756,0
78,505030,2022-03-29 09:05:39.223034,0
75,623720,2022-03-29 09:05:39.341721,0
93,789603,2022-03-29 09:05:39.507598,0
68,48487,2022-03-29 09:05:43.559099,0
71,117687,2022-03-29 09:05:43.628295,0
68,9706,2022-03-29 09:05:45.520316,0
71,85650,2022-03-29 09:05:45.596256,0
75,856962,2022-03-29 09:05:46.367566,0
78,734796,2022-03-29 09:05:47.245406,0
71,46744,2022-03-29 09:05:51.295494,0
68,170906,2022-03-29 09:05:51.419656,0
65,814953,2022-03-29 09:05:52.063705,0
83,968757,2022-03-29 09:05:52.217510,0
78,173540,2022-03-29 09:05:52.422299,0
68,248204,2022-03-29 09:05:52.496955,0
88,54745,2022-03-29 09:05:56.554494,0
83,98873,2022-03-29 09:05:56.598618,0
75,171924,2022-03-29 09:05:56.671668,0
78,422577,2022-03-29 09:05:56.922329,0
75,493375,2022-03-29 09:05:56.993122,0
88,744039,2022-03-29 09:05:57.243786,0
93,47080,2022-03-29 09:06:01.294537,0
88,77434,2022-03-29 09:06:01.324887,0
75,201988,2022-03-29 09:06:01.449442,0
83,451065,2022-03-29 09:06:01.698523,0
75,479862,2022-03-29 09:06:01.727308,0
78,645577,2022-03-29 09:06:01.893032,0
71,58867,2022-03-29 09:06:05.955119,0
62,170397,2022-03-29 09:06:06.066651,0
88,202486,2022-03-29 09:06:06.098729,0
93,245955,2022-03-29 09:06:06.142198,0
88,332953,2022-03-29 09:06:06.229200,0
83,366736,2022-03-29 09:06:06.262982,0
88,487984,2022-03-29 09:06:06.384231,0
83,55645,2022-03-29 09:06:10.442532,0
78,456180,2022-03-29 09:06:10.843071,0
93,700336,2022-03-29 09:06:11.087229,0
88,816885,2022-03-29 09:06:11.203770,0
83,21503,2022-03-29 09:06:11.408391,0
78,49637,2022-03-29 09:06:11.436519,0
75,180485,2022-03-29 09:06:15.619577,0
78,211888,2022-03-29 09:06:15.650979,0
93,296341,2022-03-29 09:06:15.735432,0
88,376353,2022-03-29 09:06:15.815444,0
78,500374,2022-03-29 09:06:15.939466,0
83,744354,2022-03-29 09:06:16.183446,0
125,52752,2022-03-29 09:06:20.238905,0
115,121270,2022-03-29 09:06:20.307415,0
125,302978,2022-03-29 09:06:20.489129,0
136,321914,2022-03-29 09:06:20.508058,0
125,404686,2022-03-29 09:06:20.590833,0
136,305287,2022-03-29 09:06:21.491432,0
88,35565,2022-03-29 09:06:25.529934,0
83,848333,2022-03-29 09:06:28.342703,0
88,651648,2022-03-29 09:06:29.146018,0
93,574726,2022-03-29 09:06:31.069095,0
88,672428,2022-03-29 09:06:33.166799,0
93,788431,2022-03-29 09:06:34.282792,0
88,65916,2022-03-29 09:06:39.351969,0
107,80635,2022-03-29 09:06:39.366685,0
100,87987,2022-03-29 09:06:39.374036,0
88,91625,2022-03-29 09:06:39.377672,0
100,132463,2022-03-29 09:06:39.418514,0
83,142591,2022-03-29 09:06:39.428641,0
78,888349,2022-03-29 09:06:43.318828,0
83,127527,2022-03-29 09:06:43.558005,0
78,238421,2022-03-29 09:06:43.668895,0
93,484831,2022-03-29 09:06:43.915303,0
88,563206,2022-03-29 09:06:43.993679,0
83,808526,2022-03-29 09:06:44.239004,0
51,57374,2022-03-29 09:06:48.299120,0
57,118635,2022-03-29 09:06:48.360373,0
55,202744,2022-03-29 09:06:48.444488,0
53,330989,2022-03-29 09:06:48.572733,0
55,360389,2022-03-29 09:06:48.602127,0
71,442639,2022-03-29 09:06:48.684380,0
88,64322,2022-03-29 09:06:52.751890,0
83,87038,2022-03-29 09:06:52.774600,0
88,258672,2022-03-29 09:06:52.946242,0
115,336427,2022-03-29 09:06:53.023993,0
107,412040,2022-03-29 09:06:53.099604,0
100,534034,2022-03-29 09:06:53.221604,0
107,569274,2022-03-29 09:06:53.256837,0
78,59802,2022-03-29 09:06:57.318697,0
75,914483,2022-03-29 09:06:58.173378,0
55,391030,2022-03-29 09:06:58.649927,0
75,456006,2022-03-29 09:06:58.714895,0
78,867098,2022-03-29 09:06:59.125992,0
75,27887,2022-03-29 09:06:59.286783,0
71,52283,2022-03-29 09:07:03.342160,0
75,83525,2022-03-29 09:07:03.373397,0
71,214108,2022-03-29 09:07:03.503981,0
83,446399,2022-03-29 09:07:03.736267,0
71,481104,2022-03-29 09:07:03.770973,0
68,520789,2022-03-29 09:07:03.810656,0
75,63345,2022-03-29 09:07:07.876172,0
78,345438,2022-03-29 09:07:08.158271,0
60,459399,2022-03-29 09:07:08.272230,0
78,492977,2022-03-29 09:07:08.305801,0
83,109912,2022-03-29 09:07:08.922744,0
78,266959,2022-03-29 09:07:09.079783,0
83,55375,2022-03-29 09:07:13.138002,0
78,450286,2022-03-29 09:07:13.532904,0
37,661276,2022-03-29 09:07:13.743899,0
36,722615,2022-03-29 09:07:13.805233,0
34,804381,2022-03-29 09:07:13.887003,0
50,61234,2022-03-29 09:07:14.143854,0
40,128378,2022-03-29 09:07:14.211001,0
68,57789,2022-03-29 09:07:18.271356,0
65,132989,2022-03-29 09:07:18.346558,0
75,166130,2022-03-29 09:07:18.379693,0
78,457417,2022-03-29 09:07:18.670989,0
75,489046,2022-03-29 09:07:18.702612,0
71,611958,2022-03-29 09:07:18.825527,0
75,57970,2022-03-29 09:07:22.886521,0
71,500356,2022-03-29 09:07:23.328904,0
78,99918,2022-03-29 09:07:23.928464,0
60,540510,2022-03-29 09:07:24.369058,0
57,571664,2022-03-29 09:07:24.400205,0
55,700227,2022-03-29 09:07:24.528773,0
71,62637,2022-03-29 09:07:28.594708,0
68,207714,2022-03-29 09:07:28.739774,0
83,244969,2022-03-29 09:07:28.777027,0
78,328579,2022-03-29 09:07:28.860638,0
75,365114,2022-03-29 09:07:28.897173,0
78,543175,2022-03-29 09:07:29.075245,0
93,45536,2022-03-29 09:07:33.123661,0
88,116491,2022-03-29 09:07:33.194623,0
78,197864,2022-03-29 09:07:33.275993,0
88,325249,2022-03-29 09:07:33.403375,0
83,354673,2022-03-29 09:07:33.432798,0
78,604598,2022-03-29 09:07:33.682731,0
75,489302,2022-03-29 09:07:38.179318,0
88,772818,2022-03-29 09:07:38.462838,0
75,798574,2022-03-29 09:07:38.488584,0
88,573901,2022-03-29 09:07:39.263916,0
75,601365,2022-03-29 09:07:39.291375,0
71,293587,2022-03-29 09:07:39.983600,0
78,51207,2022-03-29 09:07:44.038472,0
93,78280,2022-03-29 09:07:44.065540,0
88,118886,2022-03-29 09:07:44.106144,0
83,331533,2022-03-29 09:07:44.318801,0
78,359528,2022-03-29 09:07:44.346788,0
75,651129,2022-03-29 09:07:44.638398,0
88,42965,2022-03-29 09:07:48.685096,0
100,490409,2022-03-29 09:07:49.132536,0
88,566461,2022-03-29 09:07:49.208591,0
83,49446,2022-03-29 09:07:49.691575,0
88,173909,2022-03-29 09:07:49.816039,0
83,820982,2022-03-29 09:07:50.463117,0
100,43385,2022-03-29 09:07:54.509280,0
88,163031,2022-03-29 09:07:54.628927,0
93,328807,2022-03-29 09:07:54.794705,0
88,401798,2022-03-29 09:07:54.867685,0
100,649075,2022-03-29 09:07:55.114970,0
88,857573,2022-03-29 09:07:55.323463,0
83,46520,2022-03-29 09:07:59.373071,0
78,200995,2022-03-29 09:07:59.527539,0
83,234182,2022-03-29 09:07:59.560729,0
100,315979,2022-03-29 09:07:59.642530,0
93,353561,2022-03-29 09:07:59.680106,0
83,439630,2022-03-29 09:07:59.766179,0
75,58139,2022-03-29 09:08:03.826955,0
78,332389,2022-03-29 09:08:04.101203,0
75,366984,2022-03-29 09:08:04.135789,0
78,490209,2022-03-29 09:08:04.259024,0
93,570922,2022-03-29 09:08:04.339730,0
78,654966,2022-03-29 09:08:04.423774,0
68,57220,2022-03-29 09:08:08.483718,0
65,214186,2022-03-29 09:08:08.640687,0
83,247788,2022-03-29 09:08:08.674284,0
78,284978,2022-03-29 09:08:08.711471,0
75,451128,2022-03-29 09:08:08.877628,0
65,523532,2022-03-29 09:08:08.950025,0
78,59821,2022-03-29 09:08:13.011979,0
75,823802,2022-03-29 09:08:13.775962,0
53,107334,2022-03-29 09:08:14.059488,0
51,266894,2022-03-29 09:08:14.219061,0
53,298816,2022-03-29 09:08:14.250970,0
46,504523,2022-03-29 09:08:14.456682,0
60,708913,2022-03-29 09:08:14.661077,0
75,58266,2022-03-29 09:08:18.723337,0
71,330519,2022-03-29 09:08:18.995578,0
83,567977,2022-03-29 09:08:19.233041,0
71,684390,2022-03-29 09:08:19.349452,0
68,208356,2022-03-29 09:08:19.873419,0
71,332130,2022-03-29 09:08:19.997194,0
78,55618,2022-03-29 09:08:24.055950,0
100,209068,2022-03-29 09:08:24.209403,0
93,291793,2022-03-29 09:08:24.292124,0
78,403717,2022-03-29 09:08:24.404049,0
88,441790,2022-03-29 09:08:24.442117,0
83,663191,2022-03-29 09:08:24.663521,0
78,44986,2022-03-29 09:08:28.711714,0
39,680588,2022-03-29 09:08:29.347316,0
75,800888,2022-03-29 09:08:29.467615,0
39,856937,2022-03-29 09:08:29.523663,0
60,873746,2022-03-29 09:08:29.540471,0
78,999579,2022-03-29 09:08:29.666314,0
83,364622,2022-03-29 09:08:30.031351,0
100,602533,2022-03-29 09:08:30.269266,0
83,645532,2022-03-29 09:08:30.312257,0
88,962634,2022-03-29 09:08:30.629368,0
93,626301,2022-03-29 09:08:37.258846,0
88,66443,2022-03-29 09:08:37.698993,0
83,374352,2022-03-29 09:08:38.006897,0
78,990307,2022-03-29 09:08:38.622857,0
57,63670,2022-03-29 09:08:38.696209,0
88,140956,2022-03-29 09:08:38.773496,0
100,642741,2022-03-29 09:08:39.275285,0
88,662329,2022-03-29 09:08:39.294868,0
93,34967,2022-03-29 09:08:39.667504,0
88,102061,2022-03-29 09:08:39.734596,0
93,62913,2022-03-29 09:08:43.799456,0
88,543233,2022-03-29 09:08:44.279778,0
83,917134,2022-03-29 09:08:45.653684,0
42,430064,2022-03-29 09:08:46.166613,0
65,459355,2022-03-29 09:08:46.195897,0
57,541618,2022-03-29 09:08:46.278163,0
53,964314,2022-03-29 09:08:46.700862,0
51,65974,2022-03-29 09:08:46.802523,0
53,106200,2022-03-29 09:08:50.911812,0
88,298713,2022-03-29 09:08:51.104326,0
93,621955,2022-03-29 09:08:51.427562,0
75,223715,2022-03-29 09:08:52.029328,0
93,337960,2022-03-29 09:08:52.143566,0
75,414068,2022-03-29 09:08:52.219675,0
93,64521,2022-03-29 09:08:56.286901,0
115,131333,2022-03-29 09:08:56.353706,0
107,167317,2022-03-29 09:08:56.389688,0
100,350441,2022-03-29 09:08:56.572819,0
75,453166,2022-03-29 09:08:56.675541,0
71,510604,2022-03-29 09:08:56.732977,0
68,529162,2022-03-29 09:08:56.751534,0
93,740181,2022-03-29 09:08:56.962562,0
125,769311,2022-03-29 09:08:56.991682,0
115,854779,2022-03-29 09:08:57.077154,0
107,976029,2022-03-29 09:08:57.198406,0
93,16322,2022-03-29 09:08:57.238699,0
100,136710,2022-03-29 09:08:57.359092,0
93,214381,2022-03-29 09:08:57.436754,0
71,60222,2022-03-29 09:09:01.499608,0
68,228228,2022-03-29 09:09:01.667614,0
71,383719,2022-03-29 09:09:01.823112,0
65,450737,2022-03-29 09:09:01.890121,0
75,705715,2022-03-29 09:09:02.145106,0
71,729589,2022-03-29 09:09:02.168973,0
75,182065,2022-03-29 09:09:06.353223,0
88,267921,2022-03-29 09:09:06.439071,0
83,336387,2022-03-29 09:09:06.507538,0
75,372985,2022-03-29 09:09:06.544135,0
93,456812,2022-03-29 09:09:06.627964,0
88,704561,2022-03-29 09:09:06.875713,0
93,46031,2022-03-29 09:09:10.927820,0
88,77313,2022-03-29 09:09:10.959097,0
93,116659,2022-03-29 09:09:10.998443,0
125,202405,2022-03-29 09:09:11.084194,0
115,289511,2022-03-29 09:09:11.171302,0
107,406230,2022-03-29 09:09:11.288021,0
93,439258,2022-03-29 09:09:11.321043,0
100,564406,2022-03-29 09:09:11.446198,0
93,640683,2022-03-29 09:09:11.522470,0
71,58907,2022-03-29 09:09:15.583553,0
75,140839,2022-03-29 09:09:15.665482,0
88,218819,2022-03-29 09:09:15.743464,0
83,295335,2022-03-29 09:09:15.819984,0
68,417591,2022-03-29 09:09:15.942245,0
45,500774,2022-03-29 09:09:16.025425,0
75,573490,2022-03-29 09:09:16.098133,0
71,696286,2022-03-29 09:09:16.220936,0
75,732766,2022-03-29 09:09:16.257411,0
71,66022,2022-03-29 09:09:16.590675,0
75,266064,2022-03-29 09:09:16.790718,0
71,88080,2022-03-29 09:09:20.882021,0
75,120880,2022-03-29 09:09:20.914814,0
68,404298,2022-03-29 09:09:21.198238,0
71,608573,2022-03-29 09:09:21.402510,0
88,729753,2022-03-29 09:09:21.523686,0
93,764307,2022-03-29 09:09:21.558242,0
115,61867,2022-03-29 09:09:25.622966,0
93,579182,2022-03-29 09:09:26.140277,0
55,101889,2022-03-29 09:09:26.662988,0
75,268832,2022-03-29 09:09:26.829928,0
71,586592,2022-03-29 09:09:27.147684,0
93,909263,2022-03-29 09:09:27.470362,0
75,666562,2022-03-29 09:09:28.227653,0
71,904263,2022-03-29 09:09:28.465360,0
65,886584,2022-03-29 09:09:33.355477,0
71,903098,2022-03-29 09:09:33.371992,0
68,907395,2022-03-29 09:09:33.376286,0
71,917254,2022-03-29 09:09:33.386148,0
83,925302,2022-03-29 09:09:33.394195,0
68,935409,2022-03-29 09:09:33.404301,0
93,736543,2022-03-29 09:09:37.142995,0
88,217069,2022-03-29 09:09:37.623514,0
93,243139,2022-03-29 09:09:37.649585,0
100,336324,2022-03-29 09:09:37.742774,0
93,450737,2022-03-29 09:09:37.857188,0
88,817593,2022-03-29 09:09:38.224041,0
60,51532,2022-03-29 09:09:42.278878,0
53,413169,2022-03-29 09:09:42.640512,0
60,487071,2022-03-29 09:09:42.714413,0
57,565398,2022-03-29 09:09:42.792739,0
55,683963,2022-03-29 09:09:42.911298,0
57,766081,2022-03-29 09:09:42.993423,0
78,57991,2022-03-29 09:09:47.054811,0
83,292627,2022-03-29 09:09:47.289445,0
100,501790,2022-03-29 09:09:47.498611,0
93,655071,2022-03-29 09:09:47.651885,0
83,772684,2022-03-29 09:09:47.769502,0
88,62284,2022-03-29 09:09:48.059103,0
75,52016,2022-03-29 09:09:52.114394,0
55,115987,2022-03-29 09:09:52.178358,0
71,285999,2022-03-29 09:09:52.348372,0
68,321834,2022-03-29 09:09:52.384208,0
55,485382,2022-03-29 09:09:52.547754,0
48,521925,2022-03-29 09:09:52.584295,0
83,57205,2022-03-29 09:09:56.643565,0
78,214161,2022-03-29 09:09:56.800526,0
75,249743,2022-03-29 09:09:56.836102,0
78,415339,2022-03-29 09:09:57.001704,0
93,493378,2022-03-29 09:09:57.079740,0
88,528412,2022-03-29 09:09:57.114771,0
83,105937,2022-03-29 09:10:01.223213,0
100,339689,2022-03-29 09:10:01.456908,0
93,372328,2022-03-29 09:10:01.489540,0
83,582675,2022-03-29 09:10:01.699895,0
88,786807,2022-03-29 09:10:01.904023,0
83,814494,2022-03-29 09:10:01.931705,0
78,70151,2022-03-29 09:10:06.004096,0
93,175089,2022-03-29 09:10:06.109034,0
88,211083,2022-03-29 09:10:06.145022,0
78,250253,2022-03-29 09:10:06.184193,0
83,625688,2022-03-29 09:10:06.559629,0
78,652900,2022-03-29 09:10:06.586839,0
88,72711,2022-03-29 09:10:10.661418,0
93,222623,2022-03-29 09:10:10.811324,0
88,252085,2022-03-29 09:10:10.840786,0
100,506417,2022-03-29 09:10:11.095127,0
88,578753,2022-03-29 09:10:11.167452,0
93,13701,2022-03-29 09:10:11.602399,0
88,274837,2022-03-29 09:10:15.879382,0
93,542875,2022-03-29 09:10:16.147415,0
88,620477,2022-03-29 09:10:16.225022,0
100,861697,2022-03-29 09:10:16.466246,0
88,61427,2022-03-29 09:10:16.665973,0
93,195032,2022-03-29 09:10:16.799577,0
100,37798,2022-03-29 09:10:20.840690,0
93,200586,2022-03-29 09:10:21.003474,0
88,276815,2022-03-29 09:10:21.079703,0
83,393041,2022-03-29 09:10:21.195928,0
88,432163,2022-03-29 09:10:21.235051,0
115,515134,2022-03-29 09:10:21.318027,0
107,645486,2022-03-29 09:10:21.448375,0
100,756815,2022-03-29 09:10:21.559703,0
88,794979,2022-03-29 09:10:21.597870,0
93,956944,2022-03-29 09:10:21.759833,0
83,100034,2022-03-29 09:10:25.862709,0
88,131485,2022-03-29 09:10:25.894156,0
78,420458,2022-03-29 09:10:26.183134,0
83,549047,2022-03-29 09:10:26.311715,0
100,610182,2022-03-29 09:10:26.372848,0
93,650325,2022-03-29 09:10:26.412992,0
83,57160,2022-03-29 09:10:30.472427,0
78,263670,2022-03-29 09:10:30.678942,0
83,423316,2022-03-29 09:10:30.838588,0
93,495291,2022-03-29 09:10:30.910561,0
83,713639,2022-03-29 09:10:31.128908,0
78,26554,2022-03-29 09:10:31.441825,0
83,53664,2022-03-29 09:10:35.498516,0
78,566611,2022-03-29 09:10:36.011454,0
83,603731,2022-03-29 09:10:36.048578,0
100,686890,2022-03-29 09:10:36.131736,0
93,720514,2022-03-29 09:10:36.165355,0
83,901539,2022-03-29 09:10:36.346391,0
78,43335,2022-03-29 09:10:40.392755,0
75,361596,2022-03-29 09:10:40.711018,0
78,392112,2022-03-29 09:10:40.741526,0
93,474884,2022-03-29 09:10:40.824301,0
78,512000,2022-03-29 09:10:40.861413,0
75,163472,2022-03-29 09:10:41.512892,0
88,88336,2022-03-29 09:10:45.604772,0
83,290442,2022-03-29 09:10:45.806878,0
75,494522,2022-03-29 09:10:46.010960,0
78,522056,2022-03-29 09:10:46.038485,0
75,610406,2022-03-29 09:10:46.126841,0
88,898883,2022-03-29 09:10:46.415312,0
